Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2024-05-20,94.75758361816406,95.17748245890982,93.41790418504468,93.72782843022509,318764000
2024-05-21,95.36344146728516,95.3774380950692,93.1579619356149,93.5768615548364,328946000
2024-05-22,94.92754364013672,95.99729030669772,93.22694948447011,95.4364259592329,548648000
2024-05-23,103.77445220947266,106.29485201655153,101.495984300881,102.00386737865297,835065000
2024-05-24,106.4438247680664,106.44982005411174,102.97564332192412,104.42429817127321,429494000
2024-05-28,113.87405395507812,114.91181039578119,109.85700680266734,110.21792145728537,652728000
2024-05-29,114.79783630371094,115.46467834881875,110.87476851197954,113.02326226335153,557442000
2024-05-30,110.4738540649414,115.7915957549195,109.63705412520999,114.62287363905209,487350000
2024-05-31,109.60707092285156,112.69034107520358,106.9147071249594,112.49338144896966,613263000
2024-06-03,114.97279357910156,114.97279357910156,111.97650095452859,113.59412201632057,438392000
2024-06-04,116.40945434570312,116.5724178032169,114.01802186016376,115.68863184806835,403324000
2024-06-05,122.41104125976562,122.42003418828443,117.44021718307086,118.34300347113641,528402000
2024-06-06,120.96937561035156,125.55728684097399,118.29200776327205,124.01864947031358,664696000
2024-06-07,120.85940551757812,121.66321619288969,117.99408612904743,119.74166612613098,412386000
2024-06-10,121.76119232177734,123.07088000938666,116.98232421857804,120.34153004371032,314162700
2024-06-11,120.8913345336914,122.85103098419252,118.72166379544328,121.75119472729492,222551200
2024-06-12,125.18065643310547,126.86039721693841,122.55106545367255,123.04098762406083,299595000
2024-06-13,129.58999633789062,129.77996945393164,127.14037752718606,129.37002907262567,260704500
2024-06-14,131.85963439941406,132.81947757204395,128.30018672608327,129.93993279772215,309320400
2024-06-17,130.95977783203125,133.70935334573974,129.5600000367168,132.96947733525943,288504400
2024-06-18,135.55906677246094,136.30895096412834,130.66982245304678,131.11974991676064,294335100
2024-06-20,130.75979614257812,140.7382501800268,129.4999962772128,139.77840702253854,517768400
2024-06-21,126.55045318603516,130.60983137767926,124.28080710399776,127.10037129950182,655484700
2024-06-24,118.09175872802734,124.44077645602765,118.02176984453314,123.2209636623721,476060900
2024-06-25,126.07052612304688,126.48046647434953,119.30157487051866,121.18128182374238,425787500
2024-06-26,126.38047790527344,128.10020582805421,122.58106179827027,126.11051533740834,362975900
2024-06-27,123.9708480834961,126.3904801212093,122.90101364602651,124.08083170467471,252571700
2024-06-28,123.52091979980469,127.69027390029416,122.73104090223734,124.5607600841383,315516700
2024-07-01,124.28080749511719,124.8207173904901,118.81165100261742,123.4509338406254,284885500
2024-07-02,122.65105438232422,123.39094559729175,121.01130825589385,121.11129128736569,218374000
2024-07-03,128.26019287109375,128.26019287109375,121.34126312161995,121.64121985413111,215749000
2024-07-05,125.8105697631836,128.83010765300813,125.66059140220804,127.36032581802077,214176700
2024-07-08,128.18019104003906,130.7498013179992,127.02037421774143,127.47030164493479,237677300
2024-07-09,131.35972595214844,133.79935177124923,128.63013635188705,130.32988615651007,285366600
2024-07-10,134.88917541503906,135.0791485226844,132.39955434443974,134.0093063928642,248978600
2024-07-11,127.38032531738281,136.12896630123663,127.03038089854326,135.72903418154354,374782700
2024-07-12,129.2200469970703,131.89962580236968,127.20035467327595,128.240187353551,252680500
2024-07-15,128.420166015625,131.36970736285187,127.16035847561366,130.53983371826098,208326200
2024-07-16,126.34048461914062,129.02006337664668,124.56076075627588,128.42016519902992,214769500
2024-07-17,117.97177124023438,121.8311755731112,116.70197078117613,121.33125281111384,390086200
2024-07-18,121.07129669189453,122.38109957883393,116.54199746975429,121.8311814627659,320979500
2024-07-19,117.91178894042969,121.5812203691469,117.35187785957503,120.33141340065606,217223800
2024-07-22,123.52091979980469,124.0508367192346,119.84148788147658,120.33141006363795,258068900
2024-07-23,122.5710678100586,124.67074966179867,122.08114560448695,122.76104091410774,173911000
2024-07-24,114.23235321044922,119.9314697504062,113.42248076219641,119.15159144790852,327776900
2024-07-25,112.26265716552734,116.61198378362549,106.28358504662185,113.02254191964477,460067000
2024-07-26,113.04254150390625,116.18205608900622,111.5627742823544,116.172063125286,293399100
2024-07-29,111.57276153564453,116.2620396176345,111.28281303826613,113.67244329834918,248152100
2024-07-30,103.71398162841797,111.97270032897562,102.52416299011045,111.50277170281329,486833300
2024-07-31,117.00192260742188,118.32171842494118,110.8628715562712,112.88256383394263,473174200
2024-08-01,109.1931381225586,120.14145212596502,106.79350713357796,117.51185329033258,523462300
2024-08-02,107.25342559814453,108.70320617940068,101.35434313138848,103.74397331446949,482027500
2024-08-05,100.43448638916016,103.39403604617902,90.6759989303684,92.04578250558623,552842400
2024-08-06,104.23389434814453,107.69335889505676,100.53446901489241,103.82395402777368,409012100
2024-08-07,98.89472961425781,108.78320175369558,98.67476236695524,107.79334914083398,411440400
2024-08-08,104.95378875732422,105.4837056790837,97.50493482201372,101.98424624897191,391910000
2024-08-09,104.73382568359375,106.58353850176572,103.41402980827044,105.62368764955026,290844200
2024-08-12,109.00315856933594,111.05284499933998,106.24359034201233,106.30357863401878,325559900
2024-08-13,116.12206268310547,116.21205275014302,111.56276937230295,112.42263716382676,312646700
2024-08-14,118.061767578125,118.5816839218167,114.05238467793846,118.51169503654636,339246400
2024-08-15,122.84102630615234,123.22096487339543,117.45185933948571,118.74166102931171,318086700
2024-08-16,124.56076049804688,124.98069379843776,121.16128410108614,121.92116885528117,302589900
2024-08-19,129.97991943359375,129.97991943359375,123.40093398841385,124.26080175800107,318333600
2024-08-20,127.23035430908203,129.85995315446397,125.87056366455867,128.38017066195425,300087400
2024-08-21,128.48016357421875,129.3300384630808,126.6404512748557,127.3003454245953,257883600
2024-08-22,123.72088623046875,130.72980567240006,123.08098568867757,129.99992269264584,376189100
2024-08-23,129.3500213623047,129.57999683666532,125.200668193686,125.840568772239,323230300
2024-08-26,126.44046783447266,131.23972191640203,124.35079428830487,129.54999574566529,331964700
2024-08-27,128.2801971435547,129.18005210632066,123.86087366966548,125.03069885205142,303134600
2024-08-28,125.59060668945312,128.3101879476671,122.62106403071532,128.1002136583965,448101100
2024-08-29,117.57183837890625,124.41078612954578,116.69197701250701,121.34126049654891,453023300
2024-08-30,119.35157012939453,121.73119987357843,117.20190059777018,119.51154145619034,333751600
2024-09-03,107.98332214355469,116.19205340222969,107.27343270040431,115.99208733843557,477155100
2024-09-04,106.19359588623047,113.25250309042688,104.10392232985338,105.39372401610916,372470300
2024-09-05,107.19344329833984,109.63306894505409,104.74382468818037,104.97378489888229,306850700
2024-09-06,102.81411743164062,108.13329533322813,100.93440295773532,108.02331171493725,413638100
2024-09-09,106.45355224609375,106.53354171734688,103.67398295988235,104.86379392485524,273912000
2024-09-10,108.08330535888672,109.38310766040351,104.93379026537787,107.7933492261417,268283700
2024-09-11,116.8919448852539,117.17190041388517,107.40340528796008,109.3731022078221,441422400
2024-09-12,119.13179016113281,120.78167799522352,115.37204710427882,116.83194558890106,367100500
2024-09-13,119.09178924560547,119.95173057852946,117.59189263639415,119.07179398085154,238358300
2024-09-16,116.7719497680664,118.17185479944177,114.35211839645491,116.78195121490393,248772300
2024-09-17,115.58203125,118.79181676837955,114.82208911294721,118.16185529801122,231925900
2024-09-18,113.36219024658203,117.69188606173006,113.21219905753732,115.88201323283185,310318900
2024-09-19,117.86187744140625,119.65175496418426,117.24191743437973,117.34190901515986,293506400
2024-09-20,115.99200439453125,118.61182655052458,115.3820458300781,117.05192889000193,382462400
2024-09-23,116.25199127197266,116.98193669935195,114.85208621282331,116.54197220506472,206228500
2024-09-24,120.8616714477539,121.79160765008963,115.37204436838394,116.51196518042532,354966800
2024-09-25,123.50149536132812,124.93139717496075,121.6016246984159,122.01159249257597,284692900
2024-09-26,124.03145599365234,127.66120318223068,121.7916124398361,126.79126799764761,302582900
2024-09-27,121.39163970947266,124.02145581335269,119.25178771917992,123.96146238728417,271009200
2024-09-30,121.43163299560547,121.49162641926588,118.14185882154547,118.30184382759613,226553700
2024-10-01,116.99193572998047,122.43156321712523,115.7820200451603,121.76160359919284,302094500
2024-10-02,118.84181213378906,119.37177440698211,115.13206859256863,116.43198210063649,221845900
2024-10-03,122.84153747558594,124.3514356140466,120.33170820972309,120.91167009454495,277118000
2024-10-04,124.91139221191406,125.03138669129712,121.8216087492724,124.9313951062457,243678100
2024-10-07,127.7112045288086,130.63100158341018,124.94139103988898,124.98138920036052,346250200
2024-10-08,132.88084411621094,133.47079980711666,129.4110819564616,130.25102042396173,285722500
2024-10-09,132.64085388183594,134.51073540803478,131.37095237452456,134.100759996507,246191600
2024-10-10,134.8007049560547,134.99069430038207,130.9909700248152,131.9009109593636,242311300
2024-10-11,134.79071044921875,135.77063861955767,133.65078964681797,134.00075636449898,170209500
2024-10-14,138.0605010986328,139.59039453634375,136.29061869231955,136.46060515676092,232347700
2024-10-15,131.5909423828125,138.5604635568482,128.73113875001064,137.86049956193577,377831000
2024-10-16,135.7106475830078,136.61057945313823,131.57093351648052,133.97076200865325,264879700
2024-10-17,136.92056274414062,140.88029674498213,136.86056931738727,139.3304004369883,306435900
2024-10-18,137.99049377441406,138.89042567419548,137.27054215149374,138.66044579007144,176090200
2024-10-21,143.70010375976562,143.70010375976562,137.99049051839003,138.12048644265874,264554500
2024-10-22,143.58010864257812,144.4100533191971,141.7702357215276,142.90016279151004,226311600
2024-10-23,139.55038452148438,142.42018195043707,137.45053832630117,142.0202156059464,285930000
2024-10-24,140.40032958984375,141.34026726626666,138.45046699393333,140.81030500321762,172354900
2024-10-25,141.53024291992188,144.12007609663013,140.7903036617806,140.9202843311163,205122100
2024-10-28,140.51031494140625,143.13012940104122,140.0403461288819,142.9901396648257,173586700
2024-10-29,141.24026489257812,142.25018978946702,138.89042075410222,140.28032434344357,157593600
2024-10-30,139.3303985595703,140.32033586087627,136.80057404730425,139.5303817319662,179418100
2024-10-31,132.7508544921875,137.60052669144986,132.10090534528118,137.59053287269725,270039600
2024-11-01,135.3906707763672,137.30054292300855,134.56074135376818,134.69072202720864,207127800
2024-11-04,136.04063415527344,138.95043742397988,135.56067148198048,137.20055793532484,187528200
2024-11-05,139.90036010742188,140.36031985674174,137.32053610774523,137.44052295404828,160537400
2024-11-06,145.59996032714844,146.47990453076164,141.95021810961643,142.9501491563635,242043900
2024-11-07,148.8697509765625,148.91973532669053,146.15993091069282,146.37991697911346,207323300
2024-11-08,147.6198272705078,149.7596791286017,146.24991134304443,148.75974806860012,175665800
2024-11-11,145.24998474121094,148.83974895267767,143.56011401444013,148.66974724045087,182325600
2024-11-12,148.27976989746094,149.63967674683425,145.9999283055317,146.76987949246217,198634700
2024-11-13,146.25991821289062,149.31970476911368,145.88993335100844,149.0597281902193,191903300
2024-11-14,146.7498779296875,148.98972901300397,145.53996988270669,147.62982215130063,194463300
2024-11-15,141.97021484375,145.23000003001434,140.0703518362645,144.86001514374476,250132900
2024-11-18,140.1403350830078,141.54024775288784,137.14054183607018,139.49038598259963,221866000
2024-11-19,146.99986267089844,147.1198647758357,140.98028855106583,141.31026763860282,227834900
2024-11-20,145.87994384765625,147.54982691113315,142.72015799039747,147.39984335305397,309871700
2024-11-21,146.65989685058594,152.8794696932069,140.69030679019977,149.3397202101669,400946600
2024-11-22,141.94021606445312,147.1498637894418,141.0902837872634,145.91993755545448,236406200
2024-11-25,136.01063537597656,142.0402188161131,135.81065220328685,141.98022539008,344941900
2024-11-26,136.9105682373047,139.29040920481154,135.66065432709954,137.69051329665368,190287700
2024-11-27,135.33067321777344,137.21054859333148,131.79092378994943,135.00069411944222,226370900
2024-11-29,138.240478515625,139.34040886007423,136.04063308446467,136.77057853610563,141863200
2024-12-02,138.62045288085938,140.44031954365505,137.8105111334031,138.82043604874252,171682800
2024-12-03,140.25033569335938,140.5303151909217,137.9404972096011,138.25047342063522,164414000
2024-12-04,145.1300048828125,145.7799540199716,140.2803327562802,141.99022171712366,231224300
2024-12-05,145.05999755859375,146.5399932861328,143.9499969482422,145.11000061035156,172621200
2024-12-06,142.44000244140625,145.6999969482422,141.30999755859375,144.60000610351562,188505600
2024-12-09,138.80999755859375,139.9499969482422,137.1300048828125,138.97000122070312,189308600
2024-12-10,135.07000732421875,141.82000732421875,133.7899932861328,139.00999450683594,210020900
2024-12-11,139.30999755859375,140.1699981689453,135.2100067138672,137.36000061035156,184905200
2024-12-12,137.33999633789062,138.44000244140625,135.8000030517578,137.0800018310547,159211400
2024-12-13,134.25,139.60000610351562,132.5399932861328,138.94000244140625,231514900
2024-12-16,132.0,134.39999389648438,130.4199981689453,134.17999267578125,237951100
2024-12-17,130.38999938964844,131.58999633789062,126.86000061035156,129.08999633789062,259410300
2024-12-18,128.91000366210938,136.6999969482422,128.27999877929688,133.86000061035156,277444500
2024-12-19,130.67999267578125,134.02999877929688,129.5500030517578,131.75999450683594,209719200
2024-12-20,134.6999969482422,135.27999877929688,128.22000122070312,129.80999755859375,306528600
2024-12-23,139.6699981689453,139.7899932861328,135.1199951171875,136.27999877929688,176053500
2024-12-24,140.22000122070312,141.89999389648438,138.64999389648438,140.0,105157000
2024-12-26,139.92999267578125,140.85000610351562,137.72999572753906,139.6999969482422,116205600
2024-12-27,137.00999450683594,139.02000427246094,134.7100067138672,138.5500030517578,170582600
2024-12-30,137.49000549316406,140.27000427246094,134.02000427246094,134.8300018310547,167734700
2024-12-31,134.2899932861328,138.07000732421875,133.8300018310547,138.02999877929688,155659200
2025-01-02,138.30999755859375,138.8800048828125,134.6300048828125,136.0,198247200
2025-01-03,144.47000122070312,144.89999389648438,139.72999572753906,140.00999450683594,229322500
2025-01-06,149.42999267578125,152.16000366210938,147.82000732421875,148.58999633789062,265377400
2025-01-07,140.13999938964844,153.1300048828125,140.00999450683594,153.02999877929688,351782200
2025-01-08,140.11000061035156,143.9499969482422,137.55999755859375,142.5800018310547,227349900
2025-01-10,135.91000366210938,139.9199981689453,134.22000122070312,137.4499969482422,207602500
2025-01-13,133.22999572753906,133.49000549316406,129.50999450683594,129.99000549316406,204808900
2025-01-14,131.75999450683594,136.3800048828125,130.0500030517578,136.0500030517578,195590500
2025-01-15,136.24000549316406,136.4499969482422,131.2899932861328,133.64999389648438,185217300
2025-01-16,133.57000732421875,138.75,133.49000549316406,138.63999938964844,209235600
2025-01-17,137.7100067138672,138.5,135.4600067138672,136.69000244140625,201188800
2025-01-21,140.8300018310547,141.8300018310547,137.08999633789062,139.16000366210938,197749000
2025-01-22,147.07000732421875,147.7899932861328,143.6699981689453,144.66000366210938,237651400
2025-01-23,147.22000122070312,147.22999572753906,143.72000122070312,145.0500030517578,155915500
2025-01-24,142.6199951171875,148.97000122070312,141.8800048828125,148.3699951171875,234657600
2025-01-27,118.41999816894531,128.39999389648438,116.69999694824219,124.80000305175781,818830900
2025-01-28,128.99000549316406,129.0,116.25,121.80999755859375,579666400
2025-01-29,123.69999694824219,126.88999938964844,120.05000305175781,126.5,467120600
2025-01-30,124.6500015258789,125.0,118.0999984741211,123.0999984741211,392925500
2025-01-31,120.06999969482422,127.8499984741211,119.19000244140625,123.77999877929688,390372900
2025-02-03,116.66000366210938,118.56999969482422,113.01000213623047,114.75,371235700
2025-02-04,118.6500015258789,121.19999694824219,116.69999694824219,116.95999908447266,256550000
2025-02-05,124.83000183105469,125.0,120.76000213623047,121.76000213623047,262230800
